nm;Fake 151, (M, id=3072);Fake 151, (M, id=3073);Fake 152, (M, id=3074);Fake 152, (M, id=3075);Fake 153, (M, id=3076);Fake 153, (M, id=3077);Fake 154, (M, id=3078);Fake 154, (M, id=3079);Fake 155, (M, id=3080);Fake 155, (M, id=3081);Fake 156, (M, id=3082);Fake 156, (M, id=3083);Fake 157, (M, id=3084);Fake 157, (M, id=3085);Fake 158, (M, id=3086);Fake 158, (M, id=3087);Fake 143, (M, id=3056);Fake 143, (M, id=3057);Fake 144, (M, id=3058);Fake 144, (M, id=3059);Fake 145, (M, id=3060);Fake 145, (M, id=3061);Fake 146, (M, id=3062);Fake 146, (M, id=3063);Fake 147, (M, id=3064);Fake 147, (M, id=3065);Fake 148, (M, id=3066);Fake 148, (M, id=3067);Fake 149, (M, id=3068);Fake 149, (M, id=3069);Fake 150, (M, id=3070);Fake 150, (M, id=3071)
1090;5.5566738796;4.8326646208;8.90427594817;4.59831502531;5.00415400251;18.7054177694;24.307147176;19.6945373348;76.1034437313;67.4843275306;79.3871840841;71.6465353878;69.6210476884;77.40496175;42.8198582353;36.3396845031;25.7575125186;24.8743543768;14.408008312;17.0071068648;18.3860393164;14.8291679957;26.9283865102;20.9350005677;15.8369403818;14.7628254934;76.4313391986;54.6184579618;42.6479961451;41.1737151659;22.3849911451;5.27386628713
1091;5.53614585429;4.78714995501;8.89210259686;4.60096103799;4.99525809591;18.6768038905;24.2923550066;19.7215672109;76.0097767144;67.7714735611;79.3073956453;71.8157896936;69.6274664966;77.5200741368;42.7169753878;36.3586769158;25.7691330542;24.8509234735;14.4330996496;17.0660642055;18.3125402748;14.852014508;26.8653223188;20.7694234284;15.8518965211;14.7125519407;76.5103035476;54.7039774757;42.7938357205;41.2459188719;22.392080102;5.28134272538
1092;5.51577347727;4.75730948252;8.87644782088;4.59808610158;4.99540081387;18.6494541619;24.2833631284;19.7635722479;75.9375875767;67.9855834065;79.2506143423;71.9200848025;69.7214899494;77.5861748754;42.6463258805;36.4283577101;25.8208450295;24.7947691695;14.4486536219;17.1189875889;18.2427075675;14.8736603958;26.8153351518;20.6232402373;15.8235439213;14.6263668663;76.5544760347;54.8411141793;42.8554046739;41.2759679565;22.4006932047;5.30286447906
1093;5.50288241146;4.74737105563;8.86054759052;4.58964248663;5.00466217733;18.6288292626;24.2810116838;19.8144955603;75.9202418195;68.1037977316;79.2074904647;71.967268598;69.8782020932;77.5749937681;42.6199347374;36.5339475264;25.8977937371;24.7021494199;14.4429451917;17.1583608439;18.1886270212;14.8828728199;26.7724946351;20.5212953394;15.7406619824;14.5143726231;76.5716523101;55.0010370335;42.8202530719;41.2606226787;22.4083626078;5.33599302905
1094;5.50208318097;4.75738382572;8.8483041607;4.57843621337;5.02068676148;18.6201606561;24.2842316354;19.8659438259;75.9843618747;68.1209497165;79.1690869616;71.9648520849;70.0582290474;77.4788234675;42.6493201702;36.6637972689;25.9798741042;24.582715623;14.4093758726;17.1764519032;18.1547192477;14.8736797265;26.7246719132;20.4775398058;15.6058658243;14.3923543125;76.5716811485;55.1550100857;42.6825849821;41.1996748587;22.4110523111;5.37752680761
1095;5.5130907844;4.78435435707;8.84436994533;4.56725947691;5.04112280553;18.6254326447;24.2910112459;19.9089607521;76.1379085099;68.0427991054;79.1278138534;71.9135299157;70.2213529697;77.3119728194;42.7414319235;36.8075324291;26.0488998179;24.4544385856;14.3534665547;17.1662716793;18.1380817216;14.850815911;26.6578178487;20.5009173783;15.4432160751;14.2817494594;76.5632198757;55.2829007539;42.4576388961;41.0929560194;22.4045938264;5.42209169493
1096;5.53294670496;4.82348452076;8.85205011361;4.55816622722;5.06407879398;18.6413074341;24.2997844405;19.9349701929;76.3616979194;67.885002175;79.0708484989;71.8093837782;70.3353881738;77.1022282382;42.8860257089;36.9547039455;26.0966554723;24.3380579716;14.286091209;17.1268628378;18.1334986846;14.8248853992;26.5653373436;20.5953796411;15.2863070116;14.2025249116;76.5519326793;55.3721033794;42.1854350586;40.9392768728;22.3855557672;5.46409502616
1097;5.55822558432;4.86928073546;8.87234881527;4.55308562264;5.08774195267;18.6611720812;24.3080121564;19.9395474751;76.6151236786;67.6741580905;78.9916448715;71.6538302526;70.3818024069;76.8799082875;43.0565341582;37.0972012228;26.1248229609;24.2492455605;14.2171556262;17.066400917;18.1351231195;14.8062708392;26.4509137407;20.7504269377;15.1616435987;14.1686049479;76.532727091;55.4181150181;41.9144423744;40.7432590375;22.3534412222;5.49936407039
1098;5.58386617913;4.91478924181;8.90271797479;4.55539042053;5.1098267727;18.6785020342;24.3127780764;19.9229132688;76.843837348;67.445992975;78.899665073;71.4542479857;70.3662444907;76.670445393;43.2237288108;37.2283824372;26.1356853875;24.1971620532;14.1555960585;16.9983221386;18.1358047768;14.7999544926;26.3265216186;20.943471545;15.081518914;14.1845770387;76.4914608712;55.422942242;41.6838165643;40.5173108502;22.3107667108;5.52591109676
1099;5.60443692968;4.95314065089;8.93924413927;4.56883124403;5.12898709052;18.6881470466;24.3124928096;19.8889491394;76.9923973114;67.2420583787;78.8070095895;71.2244724768;70.3167159672;76.4892368849;43.3664225858;37.3390125378;26.1305323771;24.1874308862;14.1068101548;16.9340281275;18.129081864;14.8037830019;26.2083926227;21.1480919016;15.0495098479;14.2435787536;76.4221631746;55.3944809811;41.5223859918;40.2831961275;22.2603782089;5.54191189464
1100;5.61671875125;4.97911029807;8.97842897008;4.59403108113;5.14506223875;18.6876868786;24.3067009875;19.8446617204;77.023795928;67.0993393661;78.7179781471;70.9908101934;70.2690530409;76.3377911788;43.4719730759;37.4210839826;26.1116230505;24.220961234;14.0686979077;16.8789362021;18.1097310646;14.8102437408;26.1122537991;21.3351984824;15.0586519839;14.3289133678;76.330482893;55.3390379843;41.4483001443;40.0654420404;22.2055372837;5.54572071306
1101;5.61988228607;4.9871136063;9.01538689658;4.62990473769;5.15697548838;18.6765526997;24.2957582183;19.798240061;76.9250141136;67.0412391396;78.627904527;70.7851073485;70.2543364273;76.2061491357;43.5345206915;37.4710269547;26.0826576802;24.2908672793;14.0365390513;16.8360469404;18.0736016272;14.8125030465;26.0500907007;21.4784218016;15.0885227969;14.4196300739;76.23159014;55.2553679191;41.4590279418;39.8774355685;22.1500862357;5.53575142249
1102;5.61471416339;4.97337182259;9.04605539278;4.67500130387;5.16358398028;18.6578481149;24.2788312414;19.7579229543;76.7043818855;67.0763965278;78.5270740539;70.6341834882;70.2860953407;76.0859848261;43.5582122959;37.4882220971;26.0485027838;24.3862148376;14.0131822327;16.8059041178;18.0210603137;14.8093624302;26.0259173258;21.5602347616;15.116733002;14.4974293391;76.147760649;55.1410417347;41.5294207698;39.7182382421;22.097462924;5.5115839821
1103;5.60439292203;4.93916185867;9.06637700389;4.72429374734;5.16538633343;18.6370669028;24.2549043965;19.7301761323;76.3950567781;67.1955822597;78.4091718564;70.5543934926;70.3548456113;75.9794768483;43.5542712462;37.4770193092;26.0106494975;24.4942931537;14.0079012063;16.7874072043;17.9604286421;14.8019171506;26.0313347568;21.5762740711;15.1253126531;14.5519707118;76.0992987364;54.9994741314;41.6248873467;39.5748652557;22.0507537263;5.47661113147
1104;5.5907907612;4.88794295505;9.07185579067;4.76998068486;5.16313979484;18.6190394905;24.226925967;19.7179846191;76.0528398601;67.3737336668;78.2815505445;70.5451533483;70.4334209745;75.8964956047;43.533486296;37.4479406603;25.9673007053;24.5998321158;14.0295263417;16.7812715854;17.9048678259;14.7910684933;26.0508017895;21.5324416321;15.1069617761;14.5856341709;76.0976224056;54.8413324885;41.7139894454;39.421655641;22.0120873759;5.435925723
1105;5.57424219929;4.8243643962;9.06022421846;4.80367182781;5.15881628967;18.6070869826;24.201120693;19.7205134455;75.7366899266;67.5813945819;78.1657387908;70.5906817848;70.4861631354;75.8496646452;43.5029355914;37.4130726681;25.915950275;24.6871815406;14.0844912735;16.7872728958;17.8634858089;14.7776012109;26.0756114828;21.4386345112;15.0707666941;14.6067058814;76.1411212345;54.6816467585;41.7745206134;39.2364284824;21.9820590386;5.39660437218
1106;5.55546517192;4.75525668435;9.03275631525;4.81929343359;5.15467162333;18.6028125347;24.1823538956;19.7339068812;75.4879207148;67.7872673324;78.0909613134;70.6690914747;70.4798502159;75.852958598;43.4641773757;37.3828255375;25.858033111;24.7425748816;14.1752230696;16.8020343757;17.8390519118;14.7632168197;26.1052785803;21.3091773167;15.0379577213;14.6236606561;76.2130524313;54.5333160503;41.7955424034;39.0190964178;21.9594861399;5.36684074436
1107;5.53412455846;4.68866176552;8.99376235655;4.81621971694;5.15192933539;18.6061005258;24.1736316997;19.7539634808;75.3250879994;67.963581373;78.084189989;70.7589929512;70.3980649229;75.9204731733;43.4134748493;37.3646327641;25.7993293512;24.7562805004;14.2957652805;16.8212055644;17.8342895797;14.7484382757;26.1418677536;21.1653330044;15.0324017923;14.6421571527;76.2878348884;54.404091546;41.7772482196;38.7942629857;21.9424149495;5.3505338096
1108;5.50798572014;4.63165495948;8.94972735603;4.79714530306;5.15238416808;18.6164098931;24.1775443737;19.7766376647;75.2493709887;68.096661868;78.1596812474;70.8449757185;70.249679876;76.0559095806;43.3450594926;37.3625926338;25.7438600928;24.7240222978;14.4282656896;16.84055807;17.8502896792;14.7335417112;26.1881707265;21.0345977568;15.0619955076;14.6537683918;76.3403210475;54.2914308695;41.72590543;38.6023489085;21.928111791;5.34646954591
1109;5.47527196825;4.58802832093;8.9077200387;4.76632865981;5.15728283482;18.6331578638;24.1951668508;19.7992784787;75.2449833644;68.1832920031;78.3173250691;70.9215427517;70.064020632;76.2489069003;43.248900918;37.3750916216;25.6956486239;24.6464127614;14.5462670713;16.8553223938;17.8779844626;14.7206705594;26.2489368781;20.942353394;15.1177068131;14.6365419363;76.3588462803;54.1830817883;41.6531517133;38.4899188862;21.9126512676;5.35218279487
1110;5.43723356471;4.56112411306;8.87366960266;4.72899804118;5.16617152326;18.6534958583;24.2248010725;19.8219078364;75.2829804537;68.2233109467;78.540753693;70.9942419984;69.8767207102;76.4834097687;43.1139573379;37.3941942468;25.6626892379;24.5310947873;14.6247993363;16.8622400365;17.9012494761;14.7128983848;26.3233818656;20.9020949493;15.1845344518;14.5725441919;76.3480017277;54.0682812983;41.5754383548;38.501533815;21.8933761508;5.36355194213
1111;5.39728928583;4.55357273538;8.85241558756;4.68979896598;5.17738059947;18.6723839799;24.2620879209;19.8460800439;75.3311896672;68.2198827252;78.7987886954;71.0806524375;69.7224323733;76.7392643978;42.9412000501;37.4138908257;25.65429766;24.3908215899;14.6503453544;16.8645893162;17.9082075708;14.7142155191;26.4035194716;20.9179655895;15.2374448752;14.4521599515;76.3172578969;53.9445819176;41.5072114138;38.6575502444;21.8690047225;5.37497448889
1112;5.36027255937;4.56411479938;8.84618238854;4.65127797196;5.18780017221;18.6849523322;24.3022170803;19.8731652486;75.3619134198;68.1750397954;79.0592270981;71.1968170327;69.6245941141;76.9912525217;42.7493850047;37.4361153022;25.6754824139;24.2358730585;14.6247230808;16.8679774851;17.8949829851;14.7289455981;26.4778906892;20.9859850981;15.2480559329;14.276865437;76.2761845627;53.8220948525;41.4527821654;38.9374564593;21.8400292994;5.38340127662
1113;5.33113908284;4.58903626818;8.85300568678;4.61220501337;5.19458472287;18.6894586294;24.3410881666;19.9020925326;75.3560397225;68.0842296796;79.3015395394;71.3428540032;69.5803739317;77.2124015631;42.5714906158;37.4666857971;25.720568175;24.0749852639;14.5603044931;16.8773646589;17.865100081;14.759276337;26.529851441;21.0832730223;15.2035052354;14.0673332384;76.2338988233;53.7234640387;41.4081881211;39.2917556976;21.8091311319;5.38832131323
1114;5.31146870096;4.62448507594;8.86831072341;4.56952053583;5.19591673916;18.6867333643;24.374902399;19.9298210282;75.3071933523;67.9361926271;79.5159385243;71.503692551;69.560359087;77.3806517096;42.4498856067;37.5095547279;25.7762664646;23.9204027708;14.4759034981;16.9005874388;17.827993582;14.802260985;26.5410121196;21.1742994942;15.1178431952;13.8614134845;76.1992070752;53.6730697324;41.3726554751;39.6623046881;21.7790242612;5.38855185358
1115;5.29996585909;4.6664977348;8.88670727077;4.52217578946;5.18970103845;18.6788150617;24.4014092396;19.9517745291;75.2192207216;67.7200087909;79.6948849922;71.6512971263;69.5249852123;77.4825071598;42.4220689898;37.5683364038;25.8290283493;23.7864296976;14.3926869391;16.9443995347;17.7958460384;14.8487512083;26.5017308089;21.2297795383;15.0198553422;13.703481415;76.1802834049;53.6814343455;41.3460519947;39.9949333562;21.753384622;5.38235855136
1116;5.29309577405;4.71179800887;8.90341090062;4.47325312177;5.174398821;18.6703489585;24.4205811643;19.9633486195;75.1025175706;67.4289355092;79.8377561783;71.7516614636;69.4439799543;77.5094075452;42.5117892097;37.6450253378;25.8660225886;23.6868516617;14.327487895;17.0073557931;17.7801619508;14.8849158907;26.4159323948;21.231277639;14.9375502515;13.6286638497;76.1764519609;53.7463519316;41.3229213202;40.2479205935;21.7365648081;5.36862221152
1117;5.285605827;4.75775494757;8.91618831315;4.42939158372;5.15037490512;18.667098317;24.4337063591;19.9632909183;74.9717409098;67.0703694777;79.9546314153;71.7732341843;69.3102566526;77.4599033764;42.7268566879;37.7338013497;25.8768735048;23.6335824484;14.289687165;17.0778561715;17.7867957593;14.8969305577;26.296611578;21.1736081377;14.8969803183;13.6518112912;76.1793478754;53.8554975998;41.2974374416;40.4003438221;21.7314583887;5.34696944298
1118;5.27306186594;4.80205743896;8.92578857107;4.39709490482;5.12028202626;18.6716509605;24.4437293091;19.9535074933;74.8439837846;66.6726480207;80.0514739131;71.6942988868;69.1393319457;77.3439961917;43.0526658721;37.8178440278;25.8588488201;23.6352518739;14.2811319632;17.1389214188;17.8154646525;14.8767319259;26.1609733252;21.0712306923;14.917804857;13.7637223172;76.1848113121;53.9891288581;41.2706048645;40.4530615454;21.7374692104;5.31684145781
1119;5.2523153311;4.84219999725;8.93419597852;4.38067519678;5.0894733318;18.6834176519;24.4535153128;19.9391934918;74.7350008412;66.2864634773;80.1236175444;71.5126274377;68.9624371997;77.1800093853;43.4479294733;37.8794200666;25.818618609;23.6940814236;14.2967845418;17.1742061942;17.8622976414;14.8246996925;26.0294570823;20.9509642432;15.0020756422;13.9347968317;76.1918314285;54.1329640969;41.2506190908;40.424785647;21.7510046998;5.27698121585
1120;5.2225650502;4.8743007905;8.94033398057;4.38248562451;5.06372559952;18.6999632185;24.4631567564;19.92658968;74.6522373982;65.9804501262;80.1657749761;71.2507872105;68.8234063869;76.9925796645;43.8543038203;37.911732066;25.7666336331;23.8020066144;14.3257063612;17.1719433783;17.9195687516;14.74743979;25.9210373999;20.8378958454;15.1336019611;14.1247305046;76.1933679668;54.281228535;41.2392916088;40.3407891903;21.7673384643;5.22781473088
1121;5.18696900168;4.89327618877;8.94145502924;4.40180025608;5.04739655317;18.7180640956;24.4709233455;19.9216041638;74.5969623507;65.8208790309;80.1678784856;70.9480019739;68.7693263002;76.8114919248;44.2143468521;37.9176224642;25.7076314325;23.942511544;14.3524873707;17.1280903833;17.9758709746;14.6555528363;25.8434907078;20.7452775429;15.2836443968;14.2962379398;76.1887450726;54.4336310683;41.2300720373;40.2270214757;21.7809054487;5.17288843449
1122;5.15186644995;4.8953562439;8.93684126102;4.4333199875;5.04373698241;18.7349633873;24.4744929408;19.929146077;74.5737330177;65.8520027897;80.1158022734;70.6542317099;68.8314536606;76.6648238822;44.4827975524;37.9075818206;25.6353490456;24.0951201877;14.3610659525;17.0490259817;18.0217633971;14.5604205694;25.7905244517;20.6691140312;15.4215423823;14.4265661016;76.1866917244;54.5932091736;41.2246108215;40.1103923121;21.7861176243;5.1189872529
1123;5.12534653175;4.87890848448;8.92674999842;4.46853737153;5.05270518323;18.7493714036;24.4728316668;19.9507750373;74.5905993342;66.0851107367;79.9970212379;70.4290192481;69.0095410456;76.5717040165;44.6304441657;37.8930827396;25.5385650042;24.2360699768;14.3379751309;16.9475406562;18.0518854555;14.4742373517;25.7469756939;20.5938673464;15.5246909317;14.5105228968;76.2020701205;54.7563419946;41.2347050729;40.0146524771;21.7792486524;5.07486116694
1124;5.11623398088;4.84585509161;8.912852122;4.49969611774;5.07191245205;18.762038556;24.4679094854;19.9847116702;74.6543884701;66.4905577907;79.8036800991;70.3305583077;69.2689748671;76.5457590355;44.6528494508;37.877297093;25.4089852317;24.3414396747;14.2755740708;16.8345197742;18.0598605424;14.4107116397;25.6979378373;20.4998563586;15.5818630799;14.5576002544;76.2574907843;54.9097458592;41.2712536665;39.958036734;21.7602781026;5.04916803344
1125;5.13155498516;4.80326679505;8.89877655412;4.52144767363;5.09805727233;18.7742635036;24.4631331813;20.0257520672;74.7742659816;67.0033359814;79.5404650238;70.3991689538;69.5546519895;76.5946737886;44.5734311249;37.8538256373;25.243350246;24.3904253467;14.1754907363;16.7160668491;18.0373967164;14.3790186768;25.6274483637;20.3715525471;15.5875652065;14.5857612886;76.3656335757;55.0351012766;41.3393731997;39.9483359254;21.7330031682;5.04870140621
1126;5.17220868747;4.75919431941;8.88786259588;4.53111215722;5.12586086779;18.7855212317;24.4619969851;20.0667511085;74.9636145511;67.5455312975;79.2255418792;70.6461526798;69.8079891066;76.7135289261;44.4307186073;37.8128240708;25.0482507447;24.3723538278;14.0478834335;16.5931303276;17.9812558771;14.3796576713;25.5198241806;20.2040073954;15.5402678987;14.6105519115;76.5133658615;55.1147171306;41.4386130463;39.9770292709;21.7010474834;5.07526364249
1127;5.23302716794;4.72175342671;8.8821478176;4.52969216296;5.15161826877;18.7935263071;24.4696239917;20.1005131459;75.2286031987;68.0479300051;78.8822917107;71.0541512174;69.9813241819;76.8827548541;44.2632336041;37.7479387591;24.8407104541;24.2936161286;13.9070724403;16.4611672366;17.8949395255;14.4062016735;25.3728094368;19.998669007;15.4459297562;14.6374767736;76.6712854729;55.1411607802;41.5642871486;40.0173206965;21.6667619996;5.12462815322
1128;5.30440620428;4.69807482919;8.88285254148;4.52257592264;5.17530597859;18.7962834787;24.4890536247;20.1209321596;75.5578869928;68.4594138162;78.5405085504;71.5792715515;70.0490685221;77.0754188414;44.1001158188;37.6602583764;24.6427245285;24.1733456246;13.7664860224;16.3164195458;17.7813661712;14.4501678193;25.1962729555;19.7623148996;15.3170398389;14.6626075446;76.8078015554;55.1201654262;41.7059333238;40.0334744071;21.6340280149;5.18764654138
1129;5.37371086475;4.69131217049;8.88835229368;4.51792971925;5.1981147337;18.7931840734;24.5170303472;20.1255407496;75.9209522087;68.7533873033;78.2333851777;72.1561585502;70.01566111;77.2699243834;43.9560134063;37.5615202077;24.4747142773;24.03609733;13.6333184196;16.161967405;17.6417613382;14.5010820215;25.0009017424;19.503998542;15.1693859401;14.6728090619;76.8943217272;55.0687979238;41.8417081783;39.9925384755;21.6068753611;5.25137704102
1130;5.42747080098;4.70047010517;8.89540740284;4.52308201851;5.22108239542;18.7859266456;24.5472720377;20.1148147821;76.2744860628;68.9338584795;77.9877349134;72.706190585;69.9129147039;77.4509110631;43.8332524686;37.472629269;24.3490874938;23.9067141775;13.5061484263;16.0079556009;17.4838329496;14.5454199793;24.788653516;19.2280716033;15.0111415737;14.6464982543;76.9089094244;55.0098385084;41.9386245026;39.8700604702;21.5860804472;5.30272508768
1131;5.45518914069;4.72012180092;8.90186049478;4.54054269931;5.245358427;18.7788137824;24.5742290151;20.0919348415;76.5714772122;69.0277916039;77.8240439529;73.1491459941;69.7840982296;77.602400733;43.7241510386;37.4146501938;24.2671271909;23.8017083525;13.3782224656;15.8703516641;17.3214315659;14.5692627724;24.5524714708;18.9338831337;14.8455628913;14.5603614585;76.8459949039;54.954643102;41.9622855019;39.657834575;21.5698406708;5.33393673456
1132;5.45202332463;4.74428344698;8.90685690462;4.56804379086;5.27273964422;18.7764551322;24.5932508499;20.0619995867;76.7686978203;69.0667795945;77.7578987548;73.4186191607;69.6604419341;77.7070486647;43.6170072228;37.4006652198;24.2203617228;23.7261816991;13.2426349019;15.7649161877;17.1646722433;14.5609232355;24.2772129231;18.6185720505;14.6822678142;14.4011659218;76.721520129;54.8984227059;41.8869935956;39.3733602781;21.5560623558;5.34394612566
1133;5.41976381389;4.7690711375;8.91126565859;4.60080922497;5.30486478685;18.7818347442;24.6014220435;20.0306104796;76.8358259455;69.0739197149;77.7966057366;73.4817185484;69.5545681498;77.7501329933;43.504485919;37.4357977342;24.1986054646;23.6764009876;13.0975014336;15.7006427695;17.019014384;14.5119088059;23.9448388657;18.2814236936;14.5401188353;14.1738747537;76.5639416686;54.8343041469;41.7038247575;39.0552807251;21.541098433;5.33578376658
1134;5.36650715725;4.79010707233;8.91663416479;4.63208229304;5.34106730428;18.7957471043;24.5989479155;20.0040928835;76.7644033387;69.0573186418;77.9352617653;73.3425935018;69.4647548131;77.7212398906;43.3868579557;37.5189351507;24.1953507044;23.6419358761;12.9511325236;15.675957052;16.8860233482;14.4177991909;23.5461607465;17.9303008603;14.4439059864;13.9002327726;76.4011664301;54.7590247611;41.4236933895;38.7490381816;21.5198932819;5.31424660252
1135;5.30324308019;4.80328131506;8.92334402636;4.6537459721;5.37831549228;18.818159673;24.5878463521;19.9873514746;76.5682898392;69.0108135779;78.1515733091;73.0302764082;69.3765679046;77.6130881934;43.2656308894;37.6411541184;24.2032844189;23.6101443307;12.8189986118;15.6766583082;16.7635901506;14.2792521039;23.0887457683;17.5801279031;14.4187890077;13.6200510598;76.2562457612;54.6721848339;41.0777061428;38.4963322637;21.4887676881;5.28537231632
1136;5.24098550941;4.807673172;8.93067397418;4.6599721084;5.41319939558;18.8491101609;24.5698685656;19.9821600234;76.2778086669;68.9180116367;78.4103260027;72.5953492362;69.2710758765;77.4214805658;43.1435395614;37.7828984329;24.2155860549;23.5750683859;12.7185705106;15.6829048354;16.6491902752;14.1043067376;22.596688738;17.2445068719;14.4874808739;13.3792799686;76.1514129793;54.5808953175;40.7151319631;38.326665858;21.4461475274;5.25435080424
1137;5.18834473338;4.80353347682;8.93729067833;4.6491071005;5.44172227947;18.8867618648;24.5463477889;19.987956569;75.9330470983;68.7606817206;78.6730154992;72.1062851054;69.1408500012;77.1514852221;43.030236587;37.9170467547;24.2309317293;23.5393726411;12.6680092144;15.680017453;16.5390248047;13.9074118727;22.1032049169;16.9346427822;14.6576864446;13.2102057061;76.1059553361;54.4963938652;40.3899660741;38.2511136793;21.3915552072;5.22240183574
1138;5.14908343606;4.78953196687;8.94111597853;4.62269536272;5.45828086815;18.9278155868;24.5190260065;20.002225949;75.5769487918;68.5275948858;78.9030714338;71.6326884343;68.9968781218;76.8161038052;42.9428259454;38.0216808961;24.2485548627;23.5086549273;12.6784157598;15.6622378333;16.4294789079;13.7009283811;21.6430966913;16.6576440044;14.9089156668;13.1274750404;76.1279161595;54.4294885923;40.143370334;38.266400552;21.3252184009;5.18696718924
1139;5.12204532831;4.76286388638;8.93982135702;4.58453598312;5.45703447443;18.9689934385;24.490277254;20.021789954;75.2480568568;68.2235170638;79.0753488779;71.2279721495;68.8602345978;76.4334644603;42.8998017708;38.0879138616;24.2632799315;23.4874406187;12.7462990169;15.6304059895;16.3181303837;13.4933962485;21.2440785061;16.4099008188;15.1979623375;13.1258021055;76.2122806601;54.3874189204;39.9981901663;38.3609142476;21.2480658466;5.14491513061
1140;5.10370563119;4.72142154038;8.93308002536;4.53937010044;5.43525115977;19.0062078299;24.462779555;20.0448906028;74.9762325278;67.8696456379;79.1812648198;70.9230308113;68.747407718;76.029794686;42.9171478021;38.1175427264;24.2664362008;23.4760969821;12.8556957734;15.5903957461;16.2028877257;13.2934979885;20.9133915465;16.1823840023;15.4730694009;13.1802172018;76.346034;54.3742296542;39.9587728361;38.5152132822;21.1612430951;5.09369722282
1141;5.08834681314;4.66515214241;8.92259703606;4.49096306793;5.39522824031;19.0343488014;24.43858325;20.0706024845;74.7816967681;67.4923202275;79.2225174551;70.7296616577;68.6657203642;75.6426373058;43.00386589;38.1160412854;24.2496602281;23.4700206658;12.981923538;15.5488145002;16.080284493;13.1090823052;20.6377826638;15.9724476089;15.6835270997;13.2582537648;76.5084387723;54.394451288;40.0122061844;38.7094290023;21.0657045584;5.03081196125
1142;5.06959735289;4.59654257081;8.90877317177;4.44163276534;5.34384313744;19.0488210749;24.4182349751;20.0964121618;74.6725225974;67.1184815451;79.2080516816;70.6452764057;68.6152653427;75.3140505993;43.1551383589;38.0898280611;24.2092286028;23.4596774238;13.0957829117;15.5063359708;15.9433253901;12.9436639353;20.3986132656;15.7878245259;15.7930130092;13.3307060204;76.669993684;54.4510862754;40.1291513962;38.9283403295;20.9619485359;4.95501433593
1143;5.04332167699;4.52020567585;8.88990809379;4.39407821334;5.29149371;19.048027472;24.4009487247;20.1191220302;74.6486077774;66.7729105415;79.1457547256;70.6556443166;68.5940278133;75.0851477871;43.3523715254;38.0416128883;24.147800519;23.4306980661;13.172110487;15.4556953412;15.7820394014;12.7966461729;20.1808473556;15.641716589;15.7874849591;13.3742061173;76.8015784795;54.5507326765;40.2685052989;39.1550001044;20.8505150704;4.86864581323
1144;5.00723522513;4.44315576415;8.86399718776;4.35267762405;5.24866671053;19.0349732752;24.3851219588;20.1363838708;74.7054728067;66.474803768;79.0383412682;70.733888555;68.6043439964;74.9902096469;43.5675392983;37.9701627327;24.0710473317;23.3682766083;13.1975320834;15.3872283133;15.5896648957;12.6642290205;19.9722305839;15.5480745947;15.6716282755;13.3703946794;76.8804013076;54.7041881056;40.3926149625;39.3668151535;20.7317135221;4.77819281227
1145;4.96044392586;4.37291291256;8.82999866528;4.32333554599;5.2216900657;19.0166068669;24.3684091416;20.1467676509;74.8298554528;66.2399237412;78.8865348357;70.844135323;68.6528384466;75.0447585447;43.7678415636;37.8740352888;23.9838159876;23.2637693858;13.1705402675;15.2936265236;15.3698615952;12.5383224529;19.7662143884;15.5183443788;15.4649524541;13.3040670471;76.8934990707;54.9114656034;40.4761163986;39.5402085244;20.6048810882;4.69278773696
1146;4.90448079964;4.31528255362;8.78786384628;4.31238505566;5.21345933929;19.0008332297;24.3499389507;20.1507618388;74.9981738507;66.081183864;78.6912427982;70.9493920986;68.7442676608;75.2394406867;43.9263231241;37.7567350608;23.8910655639;23.117670093;13.0981667241;15.1695732221;15.1367767953;12.4099678211;19.570815618;15.5531775619;15.1946049786;13.1654125386;76.8434320509;55.1573675586;40.5048342652;39.6543389097;20.4690027089;4.62135305773
1147;4.84164512929;4.27321808962;8.73973796455;4.32476348939;5.22274214548;18.9942763975;24.331321249;20.1501867103;75.1862960159;65.9999673006;78.4622216144;71.0182334364;68.880769932;75.5414702057;44.032222141;37.6274397154;23.7993774061;22.9365324754;12.991091123;15.0163718857;14.9101453423;12.2756422983;19.4039157693;15.6394502434;14.8889093232;12.9569594875;76.7481595303;55.4205199784;40.4740911496;39.69435687;20.3241381151;4.56988924537
1148;4.77374149772;4.24452511835;8.6907265569;4.36298587294;5.24250654579;19.0014066245;24.3154648872;20.1480444054;75.3746533366;65.9873715708;78.2209264962;71.0265667109;69.0600784194;75.9002548518;44.0917281055;37.49950619;23.7144701154;22.7316469844;12.860356386;14.8481759826;14.7130112776;12.1366806941;19.2837256413;15.7595171573;14.5691593925;12.695352497;76.6287472725;55.6753158404;40.388248917;39.6528472405;20.1705787112;4.54121499056
1149;4.70232793334;4.22367719469;8.6462956206;4.42596124321;5.26282546494;19.0215611429;24.3060163366;20.1486900961;75.5469686463;66.0313322126;77.9925930734;70.9657569526;69.2697231008;76.256499435;44.1193350188;37.389608312;23.6406148958;22.5220909137;12.7186557152;14.6853902482;14.5691277185;11.9944217837;19.2250155111;15.8985638672;14.2439278766;12.4048273424;76.501634549;55.8955263633;40.2638201324;39.5300454836;20.0072628665;4.53369436484
